area,bedrooms,garage,cost/m²,type_Apartamento,type_Casa,type_Casa em condomínio,type_Studio e kitnet,valor_regiao
50,2,1,28.54,0,1,0,0,0
49,2,1,48.18,1,0,0,0,1
51,1,0,36.18,1,0,0,0,0
84,3,1,62.35,1,0,0,0,1
70,2,1,71.41,1,0,0,0,1
36,1,1,111.08,0,0,0,1,2
54,2,1,42.44,1,0,0,0,0
88,2,0,39.6,1,0,0,0,1
63,2,1,68.7,1,0,0,0,1
60,1,2,89.68,1,0,0,0,1
47,2,1,44.87,1,0,0,0,1
30,1,0,56.93,0,0,0,1,1
41,1,1,72.8,1,0,0,0,1
89,3,1,39.21,1,0,0,0,1
42,1,1,70.5,1,0,0,0,1
40,1,0,30.28,0,0,0,1,0
30,1,0,37.93,1,0,0,0,0
30,1,0,59.7,0,1,0,0,1
43,1,1,66.4,1,0,0,0,1
50,1,1,39.2,0,1,0,0,0
37,2,0,46.59,1,0,0,0,0
130,2,2,37.62,0,0,1,0,0
40,2,0,48.85,1,0,0,0,0
35,1,0,36.06,0,1,0,0,0
42,1,1,60.1,1,0,0,0,1
31,2,0,84.29,1,0,0,0,1
41,2,0,42.46,1,0,0,0,0
56,2,1,55.89,1,0,0,0,0
95,2,1,37.26,1,0,0,0,1
50,2,1,44.38,1,0,0,0,0
62,1,1,61.84,1,0,0,0,1
40,2,1,35.98,0,1,0,0,0
65,2,1,49.78,1,0,0,0,0
58,2,1,53.17,1,0,0,0,1
106,2,1,44.91,1,0,0,0,0
54,2,1,26.06,0,1,0,0,0
53,2,1,48.47,1,0,0,0,0
46,2,1,31.26,1,0,0,0,0
40,1,0,78.8,1,0,0,0,1
42,1,1,72.69,1,0,0,0,1
35,1,0,69.03,1,0,0,0,0
50,2,1,62.96,1,0,0,0,1
55,2,1,41.69,0,1,0,0,0
30,1,0,34.73,0,0,1,0,0
80,3,1,40.09,0,1,0,0,0
38,1,0,72.37,1,0,0,0,2
36,2,1,59.28,1,0,0,0,1
50,2,0,44.44,1,0,0,0,1
43,1,0,42.33,1,0,0,0,0
36,1,0,107.17,0,0,0,1,2
89,2,1,34.83,1,0,0,0,0
38,1,1,132.84,0,0,0,1,2
77,3,2,59.16,1,0,0,0,1
72,2,1,49.47,1,0,0,0,0
80,3,2,34.51,1,0,0,0,0
72,3,0,36.5,1,0,0,0,0
86,2,2,64.45,1,0,0,0,1
53,2,1,47.83,1,0,0,0,0
50,2,1,30.74,1,0,0,0,0
63,2,1,44.56,1,0,0,0,1
76,2,1,40.66,1,0,0,0,0
92,3,1,70.59,1,0,0,0,0
40,1,1,88.1,1,0,0,0,1
57,2,1,72.54,1,0,0,0,1
43,1,0,99.05,1,0,0,0,2
75,1,2,56.25,1,0,0,0,1
42,1,1,96.93,1,0,0,0,0
53,2,1,31.04,1,0,0,0,0
71,2,1,48.41,1,0,0,0,0
46,2,0,82.28,1,0,0,0,1
53,2,1,37.85,1,0,0,0,0
30,1,0,55.47,0,0,0,1,1
60,2,1,42.58,1,0,0,0,0
55,2,0,69.87,1,0,0,0,1
68,2,1,63.99,1,0,0,0,1
60,1,0,41.9,1,0,0,0,1
63,2,1,36.86,1,0,0,0,0
50,2,1,58.46,1,0,0,0,1
33,1,0,39.21,0,1,0,0,0
40,2,0,48.95,1,0,0,0,0
38,1,0,102.16,0,0,0,1,2
30,1,0,48.3,1,0,0,0,1
50,2,1,61.2,1,0,0,0,0
50,2,1,41.2,1,0,0,0,0
37,1,0,51.3,1,0,0,0,1
57,1,1,91.19,1,0,0,0,1
50,1,1,48.16,1,0,0,0,0
38,1,1,99.37,1,0,0,0,1
50,2,0,124.64,1,0,0,0,2
127,3,2,30.84,0,1,0,0,0
55,2,1,48.85,1,0,0,0,0
58,2,0,65.9,1,0,0,0,1
45,2,1,40.07,1,0,0,0,0
41,2,1,69.17,1,0,0,0,0
35,1,0,29.2,0,1,0,0,0
65,3,1,45.97,1,0,0,0,0
49,2,2,80.61,1,0,0,0,0
39,2,1,52.97,1,0,0,0,1
41,2,1,77.27,1,0,0,0,1
50,2,1,124.64,1,0,0,0,2
62,2,1,113.06,1,0,0,0,1
65,2,1,66.71,1,0,0,0,1
85,2,1,29.85,0,1,0,0,0
60,1,0,27.9,0,1,0,0,0
47,1,1,116.51,1,0,0,0,2
65,1,1,47.11,1,0,0,0,0
43,1,1,103.49,1,0,0,0,1
50,2,1,49.88,1,0,0,0,1
67,2,1,86.73,1,0,0,0,1
42,1,1,90.19,1,0,0,0,1
42,2,0,52.76,1,0,0,0,1
109,2,1,54.31,1,0,0,0,1
50,2,0,51.1,1,0,0,0,0
32,1,0,65.38,1,0,0,0,1
50,1,1,71.58,1,0,0,0,1
63,3,1,63.86,1,0,0,0,1
38,1,1,155.79,0,0,0,1,2
33,1,1,203.15,0,0,0,1,2
42,1,1,65.02,1,0,0,0,1
81,2,1,70.64,1,0,0,0,0
50,1,1,74.24,1,0,0,0,1
32,1,1,121.97,1,0,0,0,1
41,2,0,47.8,1,0,0,0,0
98,3,2,54.81,1,0,0,0,1
48,1,1,116.02,1,0,0,0,2
50,2,0,62.96,1,0,0,0,1
56,2,1,57.68,1,0,0,0,1
98,3,1,58.27,1,0,0,0,1
40,1,1,69.42,0,0,0,1,1
64,3,1,35.69,1,0,0,0,0
92,2,1,62.5,1,0,0,0,1
55,2,0,112.29,1,0,0,0,3
64,1,0,35.3,1,0,0,0,0
80,2,1,53.65,1,0,0,0,1
52,2,1,55.54,1,0,0,0,1
75,3,1,45.65,1,0,0,0,0
72,2,1,105.14,1,0,0,0,1
55,1,0,28.8,0,1,0,0,0
47,1,0,39.66,1,0,0,0,0
75,2,1,53.51,1,0,0,0,1
55,1,0,57.47,1,0,0,0,1
98,2,2,43.53,1,0,0,0,1
35,1,1,53.63,1,0,0,0,1
57,1,1,64.42,1,0,0,0,1
42,2,1,71.21,1,0,0,0,1
50,2,1,31.98,1,0,0,0,0
35,1,1,161.94,1,0,0,0,2
40,1,0,35.67,0,1,0,0,0
47,2,1,65.32,1,0,0,0,1
44,1,1,97.14,1,0,0,0,2
93,3,2,59.99,1,0,0,0,1
41,1,1,141.85,0,0,0,1,2
39,1,0,29.41,0,1,0,0,0
95,3,1,50.89,1,0,0,0,0
64,3,1,50.98,1,0,0,0,1
39,1,1,111.38,1,0,0,0,2
40,1,1,133.18,0,0,0,1,1
35,1,0,58.09,0,0,0,1,1
44,1,1,132.09,0,0,0,1,2
67,3,1,53.67,1,0,0,0,1
40,1,1,47.1,1,0,0,0,0
50,1,0,46.42,1,0,0,0,1
58,1,1,74.67,1,0,0,0,1
53,1,2,115.11,0,0,0,1,1
73,3,2,57.48,1,0,0,0,1
71,3,2,38.44,1,0,0,0,0
49,2,1,35.47,1,0,0,0,0
43,1,0,38.84,1,0,0,0,0
90,3,2,42.18,1,0,0,0,0
84,3,2,61.48,1,0,0,0,1
125,2,2,15.02,0,0,1,0,0
100,2,2,21.27,0,1,0,0,1
126,2,2,17.9,0,1,0,0,0
140,3,2,21.97,0,1,0,0,0
50,1,0,26.82,1,0,0,0,0
39,1,0,39.95,0,0,0,1,1
45,1,0,56.67,1,0,0,0,1
42,1,0,34.19,1,0,0,0,0
40,1,0,43.32,1,0,0,0,1
36,1,0,62.81,0,0,0,1,1
70,1,1,33.61,0,1,0,0,0
50,1,0,25.7,0,1,0,0,0
40,1,0,55.35,0,1,0,0,1
31,1,0,53.58,1,0,0,0,1
125,3,2,25.68,0,1,0,0,0
51,2,0,31.84,1,0,0,0,0
120,2,2,21.48,0,1,0,0,0
100,2,2,22.41,0,1,0,0,0
60,2,0,27.15,0,1,0,0,0
35,1,0,52.34,1,0,0,0,1
40,1,0,27.4,0,0,0,1,0
69,2,1,27.81,0,1,0,0,0
40,1,0,26.68,0,1,0,0,0
52,2,0,46.73,1,0,0,0,0
81,3,0,37.12,1,0,0,0,1
40,1,1,31.78,1,0,0,0,0
150,3,2,26.44,0,0,1,0,1
80,2,1,27.75,0,0,1,0,0
130,2,2,25.85,0,1,0,0,0
63,2,2,57.49,1,0,0,0,1
40,1,1,41.98,1,0,0,0,0
110,2,1,25.88,0,1,0,0,0
35,1,0,59.6,0,0,0,1,1
80,2,1,24.19,0,1,0,0,0
58,2,1,27.19,1,0,0,0,0
60,1,0,42.18,1,0,0,0,1
60,1,0,22.37,1,0,0,0,0
120,2,2,26.64,0,1,0,0,0
45,1,1,89.62,1,0,0,0,1
35,1,0,31.37,0,0,1,0,0
54,2,0,35.61,1,0,0,0,0
50,2,2,56.84,0,1,0,0,1
51,2,1,30.55,1,0,0,0,0
107,2,1,39.84,0,1,0,0,1
45,2,1,74.6,1,0,0,0,1
42,1,0,37.57,0,0,0,1,0
60,2,0,45.78,0,1,0,0,1
50,2,1,34.18,0,0,1,0,0
35,1,0,53.43,1,0,0,0,0
32,1,0,41.47,1,0,0,0,0
63,2,1,40.32,1,0,0,0,0
36,1,0,36.64,1,0,0,0,0
85,1,0,15.79,0,1,0,0,0
50,2,1,31.94,0,1,0,0,0
69,2,1,38.16,1,0,0,0,0
55,1,2,94.0,1,0,0,0,2
55,1,2,101.29,0,0,0,1,2
62,2,1,28.45,0,0,1,0,0
80,2,1,21.54,0,1,0,0,0
42,1,1,82.26,1,0,0,0,1
45,1,0,26.98,1,0,0,0,0
58,2,2,63.05,1,0,0,0,1
60,3,0,26.05,0,1,0,0,0
44,1,0,34.14,1,0,0,0,1
75,2,1,31.16,1,0,0,0,0
48,2,1,44.67,1,0,0,0,0
65,2,1,28.37,0,1,0,0,0
100,2,1,17.95,1,0,0,0,0
70,2,0,33.14,0,1,0,0,0
110,2,2,33.19,0,1,0,0,0
60,2,1,39.97,0,1,0,0,0
35,1,0,58.2,0,1,0,0,0
42,1,0,28.55,0,1,0,0,0
50,1,0,22.42,0,0,1,0,0
48,1,0,51.06,1,0,0,0,0
65,2,0,18.45,0,1,0,0,0
40,1,0,40.17,0,0,1,0,0
50,2,0,28.06,0,1,0,0,0
50,2,1,62.24,1,0,0,0,1
41,1,0,85.71,1,0,0,0,1
36,2,0,66.0,1,0,0,0,1
60,2,0,23.47,0,1,0,0,0
40,1,0,38.5,1,0,0,0,0
55,1,0,38.31,1,0,0,0,1
54,2,1,38.46,1,0,0,0,0
50,1,0,24.64,0,1,0,0,0
47,2,1,32.72,1,0,0,0,0
86,2,2,58.02,1,0,0,0,0
32,1,0,69.75,1,0,0,0,1
55,2,0,28.29,1,0,0,0,0
56,2,1,52.11,1,0,0,0,0
45,2,1,51.07,1,0,0,0,0
52,2,0,26.69,1,0,0,0,0
65,2,0,44.88,1,0,0,0,1
100,3,0,19.28,0,1,0,0,0
40,1,0,52.82,1,0,0,0,0
30,1,0,78.73,1,0,0,0,1
37,1,0,68.22,1,0,0,0,0
34,1,1,114.15,1,0,0,0,1
45,1,1,77.51,1,0,0,0,1
34,1,1,120.09,0,0,0,1,3
59,1,0,65.46,1,0,0,0,1
50,1,1,62.16,1,0,0,0,1
70,2,0,26.06,0,1,0,0,0
70,2,1,23.3,0,1,0,0,0
48,2,1,52.27,1,0,0,0,1
50,2,0,27.9,0,1,0,0,0
100,2,1,21.7,0,1,0,0,0
69,2,1,60.68,1,0,0,0,1
97,3,0,27.8,1,0,0,0,0
56,2,1,48.95,1,0,0,0,0
48,2,0,32.73,0,0,1,0,0
34,1,0,33.79,0,0,0,1,0
70,2,1,19.71,0,1,0,0,0
44,2,0,37.77,1,0,0,0,0
90,2,1,38.96,1,0,0,0,1
52,2,1,38.62,1,0,0,0,0
70,2,0,23.9,0,1,0,0,0
33,2,0,56.15,1,0,0,0,0
42,2,0,45.62,1,0,0,0,1
48,2,1,41.83,1,0,0,0,0
85,2,1,25.61,0,1,0,0,0
38,1,0,26.82,0,0,1,0,0
50,2,0,23.98,0,1,0,0,0
45,1,0,65.62,1,0,0,0,1
90,1,0,15.52,0,1,0,0,0
34,1,1,84.06,1,0,0,0,1
50,2,1,59.6,1,0,0,0,1
110,3,2,32.07,0,1,0,0,0
50,2,1,39.56,1,0,0,0,0
86,3,2,51.6,1,0,0,0,1
48,2,1,34.08,1,0,0,0,0
33,1,0,82.79,1,0,0,0,1
70,2,1,51.74,1,0,0,0,1
50,2,1,76.38,1,0,0,0,1
39,1,0,49.79,1,0,0,0,1
38,2,0,43.89,0,1,0,0,0
42,2,0,54.02,1,0,0,0,0
42,1,0,94.45,0,0,0,1,1
73,3,1,41.21,1,0,0,0,1
34,1,0,46.82,0,0,0,1,1
40,1,0,25.3,0,1,0,0,0
47,2,1,41.23,1,0,0,0,0
70,2,1,80.97,1,0,0,0,1
80,2,1,20.2,0,1,0,0,0
49,2,0,30.82,0,1,0,0,0
80,2,2,56.41,1,0,0,0,1
38,1,0,64.66,0,0,0,1,1
60,2,1,28.67,0,1,0,0,0
50,2,1,71.24,1,0,0,0,1
40,2,1,57.8,1,0,0,0,0
47,2,1,61.36,1,0,0,0,0
48,1,0,104.56,1,0,0,0,1
40,1,0,56.78,1,0,0,0,0
30,1,0,37.53,1,0,0,0,0
73,3,2,55.27,1,0,0,0,1
40,2,0,49.08,1,0,0,0,0
40,1,1,122.92,1,0,0,0,2
111,3,1,45.19,0,1,0,0,1
34,1,1,81.59,1,0,0,0,1
77,3,2,47.91,1,0,0,0,0
50,1,2,56.84,1,0,0,0,1
34,2,0,70.62,1,0,0,0,1
46,2,1,37.89,1,0,0,0,0
47,1,0,35.11,0,0,0,1,0
38,1,0,56.79,0,0,0,1,1
52,2,1,31.58,1,0,0,0,0
70,3,0,33.9,0,1,0,0,0
47,1,1,124.28,1,0,0,0,2
82,2,0,63.76,1,0,0,0,2
47,2,1,74.81,1,0,0,0,1
50,2,0,31.94,0,1,0,0,0
30,1,0,59.5,0,0,0,1,1
57,1,0,42.19,1,0,0,0,0
45,1,0,48.02,1,0,0,0,0
37,2,0,48.86,1,0,0,0,0
38,1,0,73.84,1,0,0,0,1
96,3,0,48.02,1,0,0,0,1
80,2,1,28.62,0,1,0,0,0
38,1,1,93.29,1,0,0,0,1
33,2,0,88.48,1,0,0,0,1
40,1,0,35.67,1,0,0,0,1
59,2,1,54.2,1,0,0,0,1
44,2,0,56.32,1,0,0,0,1
50,2,1,40.46,1,0,0,0,0
74,2,2,104.82,1,0,0,0,2
37,1,1,103.7,0,0,0,1,1
85,2,2,22.8,0,1,0,0,0
50,1,0,38.26,1,0,0,0,0
45,1,1,39.89,0,1,0,0,0
40,1,0,33.75,0,1,0,0,0
34,1,1,66.18,1,0,0,0,1
52,1,0,21.02,1,0,0,0,0
30,1,0,39.97,0,1,0,0,0
100,3,2,26.86,0,1,0,0,0
40,1,0,29.98,0,1,0,0,0
30,1,0,100.0,1,0,0,0,1
40,1,0,34.17,1,0,0,0,0
72,2,1,87.04,1,0,0,0,1
45,2,0,59.47,1,0,0,0,1
34,1,1,70.85,0,0,0,1,1
38,1,1,72.08,1,0,0,0,1
30,1,0,36.9,0,1,0,0,0
58,2,1,82.19,1,0,0,0,1
40,1,0,44.0,1,0,0,0,0
80,3,1,43.4,1,0,0,0,0
46,2,1,79.91,1,0,0,0,0
50,1,2,54.78,1,0,0,0,1
45,1,0,26.56,0,1,0,0,0
38,1,0,123.16,1,0,0,0,2
82,2,1,19.72,1,0,0,0,0
63,2,2,55.75,1,0,0,0,1
32,1,0,48.69,1,0,0,0,0
53,1,0,41.17,1,0,0,0,1
41,1,1,106.76,1,0,0,0,2
105,3,2,62.09,1,0,0,0,1
32,1,1,77.56,1,0,0,0,1
50,2,1,58.18,1,0,0,0,1
60,2,0,20.2,0,1,0,0,0
60,2,1,42.78,1,0,0,0,0
45,1,0,34.73,0,1,0,0,0
69,2,0,35.28,0,1,0,0,0
120,3,2,34.96,0,1,0,0,0
65,3,1,42.37,1,0,0,0,0
150,3,2,45.53,0,1,0,0,1
68,3,2,46.91,1,0,0,0,1
39,2,0,82.64,1,0,0,0,1
36,2,0,55.75,0,0,0,1,1
40,1,1,56.88,1,0,0,0,1
41,1,1,71.8,1,0,0,0,1
33,1,0,112.15,1,0,0,0,2
73,2,1,47.3,1,0,0,0,1
48,1,0,64.15,0,0,0,1,1
45,1,0,61.93,1,0,0,0,1
82,2,1,14.94,0,1,0,0,0
66,3,1,27.27,1,0,0,0,0
53,1,0,36.7,1,0,0,0,0
56,2,1,65.41,1,0,0,0,1
60,2,1,46.45,1,0,0,0,0
40,1,1,63.18,0,0,0,1,1
70,2,1,49.13,1,0,0,0,0
30,1,0,110.2,1,0,0,0,1
84,2,1,71.95,1,0,0,0,2
84,2,0,46.15,1,0,0,0,0
40,1,1,58.75,1,0,0,0,1
68,2,1,52.28,1,0,0,0,1
40,2,0,48.55,1,0,0,0,0
42,1,0,50.02,1,0,0,0,1
125,3,2,35.0,0,1,0,0,0
32,1,0,118.09,0,0,0,1,2
110,2,0,24.64,0,1,0,0,0
32,1,0,55.06,0,0,1,0,1
38,1,1,77.63,1,0,0,0,2
36,1,0,28.94,0,1,0,0,0
54,2,1,55.76,1,0,0,0,0
65,2,1,39.42,1,0,0,0,0
40,2,0,67.32,0,0,0,1,1
50,1,1,97.72,1,0,0,0,1
55,2,1,56.6,1,0,0,0,1
65,2,2,63.57,1,0,0,0,1
40,2,0,32.52,0,1,0,0,0
60,2,0,68.37,1,0,0,0,1
40,1,0,33.08,0,1,0,0,0
57,2,1,40.46,0,1,0,0,0
64,3,1,49.03,1,0,0,0,1
48,2,1,38.5,1,0,0,0,0
30,1,0,81.2,1,0,0,0,1
47,2,1,59.83,1,0,0,0,0
39,2,0,102.59,1,0,0,0,2
50,2,1,54.08,1,0,0,0,1
50,2,1,54.68,1,0,0,0,1
40,1,1,71.25,0,0,0,1,1
46,1,0,39.0,1,0,0,0,1
39,1,0,74.85,0,0,0,1,1
30,1,1,45.63,1,0,0,0,0
30,1,0,56.6,1,0,0,0,0
31,1,0,131.32,0,0,0,1,2
45,1,0,22.47,0,1,0,0,0
60,2,1,83.32,1,0,0,0,1
32,1,0,123.5,0,0,0,1,1
31,1,0,115.35,1,0,0,0,1
48,2,1,41.33,1,0,0,0,0
36,2,1,57.61,1,0,0,0,1
46,1,1,95.7,1,0,0,0,2
70,3,2,71.41,1,0,0,0,0
35,1,0,51.89,0,0,0,1,1
40,1,0,43.35,0,0,0,1,0
130,3,2,46.92,0,1,0,0,0
48,2,1,51.19,1,0,0,0,1
36,2,0,61.83,1,0,0,0,1
45,1,2,103.91,1,0,0,0,2
40,1,1,111.32,1,0,0,0,2
100,2,2,46.61,1,0,0,0,0
90,3,2,38.99,1,0,0,0,0
77,3,2,37.99,1,0,0,0,0
79,2,1,59.25,1,0,0,0,1
61,2,1,51.87,1,0,0,0,1
33,2,0,43.45,0,0,0,1,0
55,1,0,31.75,1,0,0,0,0
92,3,1,33.48,1,0,0,0,0
57,2,1,104.26,1,0,0,0,1
50,2,1,47.52,0,1,0,0,0
59,2,1,49.97,1,0,0,0,0
57,2,0,60.47,1,0,0,0,0
67,2,1,48.91,1,0,0,0,1
87,3,2,61.32,1,0,0,0,1
124,3,2,31.14,1,0,0,0,0
36,1,0,52.94,0,0,0,1,1
31,1,0,129.13,1,0,0,0,2
36,1,1,162.56,0,0,0,1,2
37,1,1,209.68,0,0,0,1,4
54,2,1,106.76,1,0,0,0,2
60,3,1,46.5,1,0,0,0,1
47,1,1,96.02,1,0,0,0,2
33,1,0,44.06,0,0,0,1,0
30,1,0,59.33,0,0,0,1,1
44,1,0,42.48,1,0,0,0,1
86,2,1,42.52,1,0,0,0,0
82,3,1,39.79,1,0,0,0,0
86,3,1,54.01,1,0,0,0,2
100,2,0,46.09,1,0,0,0,0
40,1,1,127.72,1,0,0,0,2
92,2,1,59.21,1,0,0,0,2
83,1,1,81.17,1,0,0,0,1
80,2,1,88.78,1,0,0,0,1
80,3,2,93.05,1,0,0,0,1
96,3,1,26.06,1,0,0,0,0
70,2,1,29.23,1,0,0,0,0
45,1,1,139.4,1,0,0,0,1
85,2,0,19.59,0,1,0,0,1
40,1,1,173.88,1,0,0,0,2
85,2,1,80.69,1,0,0,0,1
88,2,2,61.61,1,0,0,0,1
83,3,2,65.81,1,0,0,0,1
70,2,1,59.86,1,0,0,0,1
60,2,1,48.43,1,0,0,0,1
52,2,1,47.85,1,0,0,0,0
54,1,0,47.67,1,0,0,0,0
102,2,2,32.5,0,1,0,0,0
150,3,1,28.28,0,1,0,0,0
40,1,0,33.6,0,1,0,0,0
33,1,0,43.58,0,0,0,1,0
32,1,0,47.91,1,0,0,0,0
140,2,1,23.34,0,0,1,0,0
35,1,1,55.74,1,0,0,0,0
96,2,1,30.96,0,1,0,0,1
62,1,0,26.76,1,0,0,0,0
75,2,0,24.04,1,0,0,0,0
120,2,1,17.2,0,1,0,0,0
115,2,2,23.26,0,1,0,0,0
59,2,1,31.42,1,0,0,0,0
70,1,1,32.71,0,1,0,0,0
59,1,0,30.39,1,0,0,0,0
90,2,2,22.47,0,1,0,0,0
58,2,1,43.9,1,0,0,0,0
64,1,0,41.53,1,0,0,0,0
75,1,0,14.96,0,1,0,0,0
60,2,2,29.98,0,1,0,0,0
80,2,0,24.59,0,1,0,0,0
36,2,1,89.83,1,0,0,0,1
38,1,0,37.05,0,1,0,0,0
39,1,1,40.41,0,0,1,0,0
50,2,0,32.7,1,0,0,0,0
95,2,0,23.44,1,0,0,0,0
50,2,1,31.22,1,0,0,0,0
37,1,0,40.38,0,0,0,1,1
70,2,1,25.53,1,0,0,0,0
60,2,0,24.25,0,1,0,0,0
38,1,0,29.84,1,0,0,0,0
100,3,0,22.08,1,0,0,0,1
51,2,0,38.75,0,1,0,0,0
32,1,0,59.34,1,0,0,0,1
54,1,0,40.76,1,0,0,0,0
54,2,2,69.2,1,0,0,0,1
60,2,0,24.33,0,1,0,0,0
55,1,0,28.89,0,1,0,0,0
45,2,0,35.84,1,0,0,0,0
37,1,0,51.0,1,0,0,0,0
50,2,0,75.32,1,0,0,0,1
70,2,2,44.67,0,0,1,0,0
65,2,1,36.08,0,1,0,0,0
140,2,2,14.51,0,1,0,0,0
80,2,1,19.54,0,1,0,0,0
50,1,0,27.2,0,1,0,0,0
80,2,2,32.22,0,1,0,0,0
50,1,0,39.26,1,0,0,0,0
70,2,1,20.03,0,0,1,0,0
42,1,1,33.6,1,0,0,0,0
60,2,0,23.72,0,1,0,0,0
32,1,0,40.03,1,0,0,0,0
70,1,0,21.86,0,1,0,0,0
40,1,0,30.6,1,0,0,0,0
90,2,1,17.82,0,1,0,0,0
35,1,0,48.11,1,0,0,0,1
82,2,2,63.05,1,0,0,0,1
80,2,1,29.98,0,1,0,0,0
40,1,1,28.68,0,1,0,0,0
35,2,0,42.86,1,0,0,0,0
56,2,1,32.54,1,0,0,0,0
40,1,0,29.72,0,0,1,0,0
55,1,0,38.4,1,0,0,0,1
80,2,0,27.34,0,1,0,0,0
85,1,0,15.94,0,1,0,0,0
60,2,1,24.33,0,1,0,0,0
80,2,1,22.45,1,0,0,0,0
65,2,2,42.89,0,1,0,0,0
60,1,0,62.92,1,0,0,0,1
57,2,1,31.14,1,0,0,0,0
64,2,1,72.59,1,0,0,0,1
52,1,0,44.88,1,0,0,0,0
50,1,1,69.04,1,0,0,0,1
42,1,0,45.86,1,0,0,0,1
48,1,0,43.98,0,0,0,1,1
46,2,0,42.33,1,0,0,0,0
100,2,0,15.63,0,1,0,0,0
31,1,0,56.45,1,0,0,0,1
115,2,1,35.43,0,1,0,0,0
70,2,1,42.83,0,1,0,0,0
56,2,0,28.89,1,0,0,0,0
31,1,0,108.9,0,0,0,1,1
44,1,1,51.91,0,0,0,1,1
65,2,1,22.46,0,1,0,0,0
45,1,1,94.44,1,0,0,0,2
75,2,1,33.93,0,1,0,0,0
52,2,1,98.42,1,0,0,0,1
67,2,1,36.75,1,0,0,0,1
55,1,0,31.87,1,0,0,0,0
69,2,1,32.52,0,1,0,0,0
40,2,1,34.8,1,0,0,0,0
79,2,0,24.33,1,0,0,0,0
42,2,0,37.9,1,0,0,0,0
70,2,1,27.6,0,1,0,0,0
65,2,0,52.06,1,0,0,0,1
145,2,1,20.48,0,1,0,0,0
100,2,0,16.62,1,0,0,0,0
45,1,0,45.29,1,0,0,0,0
60,2,1,32.63,1,0,0,0,0
74,2,0,71.26,1,0,0,0,1
80,2,1,26.98,0,1,0,0,0
35,1,0,46.09,0,1,0,0,1
35,1,1,72.49,1,0,0,0,1
50,2,1,50.68,1,0,0,0,0
40,1,0,49.15,1,0,0,0,0
41,1,1,92.54,1,0,0,0,1
39,1,0,48.38,0,0,0,1,0
39,1,0,47.82,1,0,0,0,1
52,1,0,42.75,1,0,0,0,0
30,1,0,39.27,1,0,0,0,0
37,2,0,122.24,1,0,0,0,1
55,1,0,21.49,0,1,0,0,0
40,2,0,69.55,1,0,0,0,1
85,2,0,14.56,1,0,0,0,0
34,2,0,66.06,1,0,0,0,1
49,1,1,65.14,0,0,0,1,0
40,1,0,47.3,0,0,0,1,0
87,2,0,19.38,1,0,0,0,0
40,1,0,43.1,0,0,0,1,0
60,2,1,45.72,0,1,0,0,0
39,1,0,48.59,0,0,0,1,1
40,2,0,43.52,1,0,0,0,0
53,2,0,43.85,1,0,0,0,1
52,2,0,30.54,0,1,0,0,0
80,2,0,46.12,1,0,0,0,1
36,2,0,71.0,1,0,0,0,1
100,2,1,35.32,0,1,0,0,0
30,1,0,77.3,0,0,0,1,1
44,1,1,81.27,1,0,0,0,1
62,2,1,40.18,1,0,0,0,0
34,1,0,53.29,1,0,0,0,1
49,2,0,30.49,1,0,0,0,0
83,2,1,63.54,1,0,0,0,0
41,2,0,50.37,1,0,0,0,1
33,1,1,65.03,1,0,0,0,1
39,1,0,26.72,0,0,1,0,0
37,1,0,40.89,1,0,0,0,0
70,2,0,21.07,0,1,0,0,0
40,1,0,45.42,0,1,0,0,1
48,1,1,95.75,1,0,0,0,1
64,2,1,46.73,1,0,0,0,0
55,1,1,25.76,0,1,0,0,0
31,1,0,98.45,1,0,0,0,2
120,3,1,23.38,0,1,0,0,0
40,1,1,26.25,0,1,0,0,0
77,1,0,39.95,1,0,0,0,0
46,2,1,37.78,1,0,0,0,0
80,2,1,31.14,0,1,0,0,0
40,1,0,26.58,0,0,1,0,0
54,2,1,30.54,1,0,0,0,0
60,2,1,57.82,1,0,0,0,1
55,2,1,36.4,1,0,0,0,0
52,1,0,59.94,1,0,0,0,1
92,3,2,61.89,1,0,0,0,1
86,2,0,23.03,0,1,0,0,0
95,3,2,36.86,0,1,0,0,0
59,2,1,61.15,1,0,0,0,1
67,2,1,41.0,1,0,0,0,0
96,2,0,49.36,1,0,0,0,1
36,1,0,67.92,0,0,0,1,1
49,2,1,44.88,1,0,0,0,0
52,1,0,43.73,1,0,0,0,0
50,2,1,28.04,1,0,0,0,0
80,3,1,54.56,1,0,0,0,1
80,2,2,29.86,0,1,0,0,0
62,2,1,38.1,1,0,0,0,0
87,3,2,55.72,1,0,0,0,1
32,1,0,41.78,0,1,0,0,0
40,1,0,62.02,0,0,0,1,1
35,1,0,45.06,1,0,0,0,0
54,1,0,53.85,1,0,0,0,1
59,3,1,51.17,1,0,0,0,0
77,2,0,36.27,1,0,0,0,1
100,2,2,31.27,0,1,0,0,0
65,1,0,20.05,0,1,0,0,0
70,1,0,52.24,1,0,0,0,1
62,2,1,55.87,1,0,0,0,1
54,1,0,39.19,1,0,0,0,0
125,3,2,29.04,0,1,0,0,0
40,1,0,30.88,0,0,0,1,0
44,2,0,43.0,1,0,0,0,0
33,2,0,110.48,1,0,0,0,1
36,1,0,77.89,1,0,0,0,1
45,1,0,28.47,1,0,0,0,1
41,1,1,68.24,1,0,0,0,0
49,2,1,37.39,1,0,0,0,0
43,1,1,69.84,1,0,0,0,0
55,1,0,34.05,1,0,0,0,0
62,3,1,47.47,1,0,0,0,0
